tx_id,tx_time,amount,channel,merchant_category,home_country,merchant_country,is_foreign,high_risk_country,same_country,card_present,hour_of_day,day_of_week,customer_id,merchant_id,customer_age,tenure_months,past_chargebacks,vip_customer,ip_risk_score,device_trust_score,txns_last_24h,amount_last_24h,is_fraud
TXMB070HMNQGYRXP,2024-02-10 07:23:53,27.58,pos,fuel,UK,CN,1,1,0,1,7,5,C215352,M84767,71,8,0,1,28.0,42.0,0,0.0,0
TXOGYEM6DQL4NTKW,2024-02-24 19:36:04,142.31,pos,electronics,NL,UK,1,0,0,1,19,5,C209447,M64659,82,163,0,0,27.0,59.0,0,0.0,0
TXL81KYEILXF8ZEF,2024-01-15 05:21:55,7.05,ecommerce,gaming,PL,NG,1,1,0,0,5,0,C869073,M12881,49,123,0,0,52.0,39.0,0,0.0,0
TXRDKGCBJ9HUO1LD,2024-01-30 20:54:28,103.38,pos,electronics,NL,DE,1,0,0,1,20,1,C638974,M45167,82,164,0,0,37.0,45.0,1,17.76,0
TXTB5JEEDV1HB65A,2024-01-28 18:05:55,12.64,pos,travel,ES,US,1,0,0,1,18,6,C172316,M82424,31,124,1,0,20.0,49.0,0,0.0,0
TXWOR58K6BYHMYKN,2024-03-21 20:47:36,42.66,pos,gaming,PL,NL,1,0,0,1,20,3,C832090,M58878,67,103,0,0,27.0,61.0,0,0.0,0
TXVZG4EXFEKH00TL,2024-01-16 02:51:12,31.76,ecommerce,fuel,ES,NL,1,0,0,0,2,1,C383353,M57213,46,172,0,1,39.0,41.0,0,0.0,0
TXO99EYXODG4QZ8C,2024-03-24 09:42:44,26.15,pos,restaurants,ES,DE,1,0,0,1,9,6,C108044,M88991,35,165,0,0,32.0,58.0,0,0.0,0
TXNJ9G9Z8EH2G2M3,2024-02-27 14:07:15,161.94,pos,grocery,ES,IN,1,0,0,1,14,1,C197347,M82787,42,98,0,0,36.0,65.0,1,8.28,0
TX1A51755PZ1S19B,2024-01-19 05:05:17,27.88,ecommerce,restaurants,NL,NG,1,1,0,0,5,4,C465647,M72486,41,166,0,0,37.0,41.0,0,0.0,0
TXPLF63HKH2GIDI2,2024-03-06 12:04:01,15.06,ecommerce,fuel,NL,NG,1,1,0,0,12,2,C776204,M82385,54,120,0,0,48.0,39.0,0,0.0,0
TX0HXMIE0EHFJ9XP,2024-01-01 17:22:17,7.07,pos,fuel,DE,DE,0,0,1,1,17,0,C664892,M89232,59,7,0,0,50.0,75.0,0,0.0,0
TXY4O148RRK8H39W,2024-02-06 04:15:51,31.42,ecommerce,electronics,FR,PL,1,0,0,0,4,1,C224298,M34274,46,13,0,0,12.0,46.0,0,0.0,0
TXGASXPRQL63VJA4,2024-01-16 20:25:41,10.32,ecommerce,fashion,DE,NL,1,0,0,0,20,1,C784501,M59601,74,127,0,0,28.0,43.0,1,16.83,0
TXZ3YXDQI2CSSJE3,2024-03-05 05:40:31,17.68,ecommerce,fuel,ES,PL,1,0,0,0,5,1,C142525,M57133,61,24,0,0,35.0,25.0,0,0.0,0
TXIAID5EBT2PRAWK,2024-02-25 08:55:35,168.8,ecommerce,grocery,DE,FR,1,0,0,0,8,6,C561677,M53317,38,134,0,0,28.0,47.0,2,13.75,0
TXPHGU32E0SYXFND,2024-02-02 00:15:14,4.74,pos,travel,PL,FR,1,0,0,1,0,4,C122978,M91904,60,108,0,0,45.0,69.0,1,5.77,0
TX2CW2MJ5IGDGC4F,2024-03-11 07:37:05,17.67,ecommerce,travel,NL,CN,1,1,0,0,7,0,C698925,M96364,70,54,0,0,49.0,28.0,0,0.0,0
TXJ9KFDQ2L4DKFNG,2024-03-04 05:14:10,347.94,mobile,fuel,NL,ES,1,0,0,0,5,0,C618842,M98516,28,136,1,0,23.0,52.0,0,0.0,0
TXKGVQPT2CBJZFVH,2024-01-03 02:05:44,25.64,pos,electronics,PL,NL,1,0,0,1,2,2,C399779,M38583,81,40,0,0,37.0,61.0,1,19.11,0
TXXTIC4477O0OXPN,2024-03-17 18:47:29,18.22,mobile,gaming,FR,NG,1,1,0,0,18,6,C310518,M14920,78,120,0,0,33.0,46.0,0,0.0,0
TX0VU50GXF2F6Q21,2024-01-20 19:31:27,14.23,pos,fuel,ES,PL,1,0,0,1,19,5,C121986,M30862,79,26,0,0,24.0,44.0,0,0.0,0
TXSIAAUCT3G913DI,2024-02-09 12:46:52,6.55,pos,digital_services,FR,FR,0,0,1,1,12,4,C410924,M62842,46,148,0,0,22.0,55.0,0,0.0,0
TXH30AGSWYUGDXJU,2024-02-04 05:34:27,50.77,pos,gaming,DE,UK,1,0,0,1,5,6,C238563,M52318,18,98,0,0,30.0,65.0,0,0.0,0
TXDDO3M5Z18OK7DN,2024-01-24 03:44:24,76.75,pos,electronics,FR,CN,1,1,0,1,3,2,C313214,M78623,46,96,0,0,43.0,69.0,0,0.0,0
TXRL8JE6RUH5MQKZ,2024-01-16 15:32:51,4.0,pos,restaurants,ES,US,1,0,0,1,15,1,C242197,M19760,72,173,0,0,28.0,55.0,2,15.78,0
TXQKY46I5NLUUC79,2024-03-24 02:59:47,11.6,pos,fuel,PL,PL,0,0,1,1,2,6,C371787,M38320,28,47,0,1,33.0,56.0,0,0.0,0
TXRZUF20ZMM6BXGN,2024-01-08 00:15:46,64.91,mobile,digital_services,NL,PL,1,0,0,0,0,0,C756717,M69404,66,147,0,0,34.0,57.0,0,0.0,0
TX7JB0H5M3D1YFS2,2024-03-16 00:52:40,11.08,ecommerce,fuel,PL,PL,0,0,1,0,0,5,C592839,M61814,38,31,0,1,22.0,39.0,1,7.55,0
TXK0D2ESHF26P6FG,2024-03-24 01:12:57,10.44,mobile,fuel,FR,CN,1,1,0,0,1,6,C681254,M51588,42,38,0,0,33.0,47.0,0,0.0,0
TX1APK4WZPP333W5,2024-02-18 00:00:26,19.5,ecommerce,travel,FR,NL,1,0,0,0,0,6,C412748,M33872,52,20,0,0,31.0,33.0,0,0.0,0
TXQRR5KJ2WY3FG8O,2024-01-23 14:29:31,51.41,pos,fashion,NL,CN,1,1,0,1,14,1,C301329,M89074,71,77,0,0,38.0,54.0,1,26.11,0
TXG8HAQGMX53UC0Z,2024-03-10 01:14:48,31.99,mobile,electronics,NL,PL,1,0,0,0,1,6,C370766,M18998,65,106,0,0,45.0,53.0,0,0.0,0
TXVZ7VRHCV2SMHTB,2024-03-08 10:00:47,17.04,ecommerce,grocery,UK,NG,1,1,0,0,10,4,C829976,M76219,33,4,0,0,71.0,15.0,1,14.83,1
TXMMZXUN9JTBNA3K,2024-02-18 13:32:27,4.12,ecommerce,fashion,PL,NG,1,1,0,0,13,6,C579163,M76315,24,152,0,0,43.0,47.0,0,0.0,0
TXI6P0DUOBBZXCD5,2024-03-14 23:21:47,6.24,pos,fashion,ES,NG,1,1,0,1,23,3,C563165,M65516,72,39,1,0,28.0,68.0,1,1.52,0
TXE1NEHCKTIHQV8F,2024-02-06 08:13:36,33.66,pos,fashion,DE,IN,1,0,0,1,8,1,C288673,M72822,34,69,0,0,31.0,80.0,0,0.0,0
TXDKUETKCBAWZ82G,2024-01-29 09:30:33,34.62,pos,fuel,ES,US,1,0,0,1,9,0,C565816,M46540,20,23,0,1,40.0,72.0,1,22.25,0
TXD0L4GAF3NCC8LC,2024-01-21 19:23:52,14.32,pos,fashion,NL,CN,1,1,0,1,19,6,C688427,M34192,76,102,0,0,54.0,70.0,0,0.0,0
TXRR2NWLRJHRJVJE,2024-03-04 22:28:33,52.27,ecommerce,grocery,DE,IN,1,0,0,0,22,0,C779708,M26611,83,161,0,0,42.0,34.0,1,27.62,0
TX7E85ELO616HT3R,2024-01-21 23:12:17,37.78,ecommerce,travel,ES,UK,1,0,0,0,23,6,C430757,M77618,27,141,0,0,29.0,50.0,0,0.0,0
TX534L6I0ALEFDNA,2024-02-03 23:06:46,8.62,pos,fashion,NL,PL,1,0,0,1,23,5,C943001,M83317,49,1,0,0,33.0,53.0,0,0.0,0
TXE1OLTV03AP5EBD,2024-03-20 00:15:45,68.59,pos,restaurants,UK,UK,0,0,1,1,0,2,C810244,M61381,63,94,0,0,26.0,94.0,0,0.0,0
TXD7NFS0XYBDRXA5,2024-03-24 14:29:05,9.45,pos,travel,FR,DE,1,0,0,1,14,6,C685043,M42201,38,155,0,0,23.0,65.0,0,0.0,0
TX5TD0MXMTCVY61Q,2024-02-22 16:33:31,15.06,pos,grocery,ES,FR,1,0,0,1,16,3,C660353,M93522,22,130,0,0,47.0,64.0,1,14.34,0
TX5VSZKT9RP3Q6OG,2024-01-09 02:37:34,11.46,ecommerce,fashion,PL,UK,1,0,0,0,2,1,C975526,M32467,53,98,0,0,54.0,59.0,0,0.0,0
TXDZA4YG0J79MBDA,2024-01-11 15:19:24,19.11,pos,fashion,PL,PL,0,0,1,1,15,3,C599004,M73964,20,172,0,0,0.0,67.0,0,0.0,0
TX9SC56PQ7Z8OX9E,2024-01-30 13:37:08,16.74,ecommerce,fuel,NL,PL,1,0,0,0,13,1,C287627,M41568,81,154,0,0,34.0,47.0,0,0.0,0
TXMFX7WS9YFM3384,2024-02-09 22:01:56,8.45,pos,grocery,UK,NG,1,1,0,1,22,4,C880740,M68251,51,114,0,0,38.0,60.0,0,0.0,0
TXZMEPUHRS78M3FB,2024-02-21 13:11:22,7.2,ecommerce,electronics,UK,US,1,0,0,0,13,2,C512164,M88355,66,16,0,0,31.0,38.0,0,0.0,0
TXL8ZFEHGKE2SKK5,2024-02-22 16:05:47,78.59,mobile,restaurants,NL,FR,1,0,0,0,16,3,C833845,M11672,40,131,0,1,34.0,78.0,2,47.62,0
TXBTBTDZ60DDUOGX,2024-01-13 03:43:15,21.97,ecommerce,grocery,NL,NG,1,1,0,0,3,5,C632568,M85463,49,53,0,0,56.0,45.0,7,200.23,0
TXN85UEW426RJA49,2024-01-23 13:57:20,17.06,ecommerce,travel,UK,IN,1,0,0,0,13,1,C761075,M48231,84,71,0,0,28.0,20.0,0,0.0,0
TX1XMPISCQ18ZC9R,2024-01-18 22:58:55,36.56,pos,fashion,PL,IN,1,0,0,1,22,3,C133112,M85592,41,124,0,0,37.0,82.0,0,0.0,0
TXCLFNAZWO9H5T1T,2024-02-03 16:57:34,35.89,ecommerce,fashion,ES,UK,1,0,0,0,16,5,C941808,M55317,77,146,0,0,27.0,33.0,0,0.0,0
TXA7DPNVIKK1QMBL,2024-01-03 22:06:12,38.79,ecommerce,grocery,DE,PL,1,0,0,0,22,2,C529067,M19456,20,140,0,0,42.0,54.0,1,14.65,0
TXKIT72YM39C052H,2024-02-24 03:51:13,113.72,ecommerce,grocery,DE,DE,0,0,1,0,3,5,C228719,M13484,78,80,0,0,0.0,55.0,0,0.0,0
TX3DNKYZ5TT9WDGO,2024-01-03 18:36:36,13.86,pos,fuel,ES,UK,1,0,0,1,18,2,C386195,M97720,43,61,0,0,10.0,61.0,0,0.0,0
TXYXCLK9KFZLTSZR,2024-01-17 10:59:15,12.98,pos,digital_services,FR,ES,1,0,0,1,10,2,C239171,M98502,67,23,0,0,55.0,63.0,1,42.86,0
TXUJG5QIDFJ3J1JC,2024-01-02 02:07:58,57.23,pos,fashion,PL,US,1,0,0,1,2,1,C379529,M39360,52,151,0,0,28.0,42.0,2,16.34,0
TXL9PCVJ07XD7JDW,2024-03-02 08:08:45,36.31,ecommerce,electronics,PL,US,1,0,0,0,8,5,C692706,M88139,74,38,1,0,42.0,27.0,0,0.0,0
TXQG0NU7220PRNM9,2024-01-21 08:16:49,17.15,mobile,gaming,DE,US,1,0,0,0,8,6,C593431,M18780,66,156,0,0,39.0,49.0,0,0.0,0
TX83RB5L515O7740,2024-01-24 10:37:04,16.53,pos,gaming,PL,IN,1,0,0,1,10,2,C186894,M45846,19,160,0,0,41.0,50.0,1,1.72,0
TX13GCWIJX9R1ECW,2024-02-01 13:59:38,58.15,pos,grocery,UK,NL,1,0,0,1,13,3,C470557,M83571,56,165,0,0,22.0,52.0,0,0.0,0
TXTK09G6T8D3PFV4,2024-01-05 06:34:34,23.83,pos,grocery,ES,UK,1,0,0,1,6,4,C262261,M70300,84,163,0,0,41.0,50.0,4,15.4,0
TX73K7Y75W08LIUF,2024-02-26 08:11:19,18.65,ecommerce,gaming,ES,PL,1,0,0,0,8,0,C872726,M40235,76,13,0,0,27.0,32.0,0,0.0,0
TXV3N1P03O3QLSEJ,2024-03-23 04:05:18,8.88,ecommerce,digital_services,PL,UK,1,0,0,0,4,5,C827793,M31262,80,67,0,0,25.0,19.0,0,0.0,0
TXZE2F01YRV4GFO2,2024-02-07 21:14:09,15.58,pos,electronics,DE,US,1,0,0,1,21,2,C117634,M56808,63,27,0,0,34.0,72.0,0,0.0,0
TXLRR4N61S193W5G,2024-02-03 05:42:41,24.69,pos,fuel,UK,FR,1,0,0,1,5,5,C478000,M92435,69,9,0,0,36.0,67.0,0,0.0,0
TXX41GKRNLEBPI5E,2024-03-13 05:58:06,23.83,pos,grocery,DE,CN,1,1,0,1,5,2,C932474,M99474,79,177,0,0,37.0,69.0,2,42.12,0
TXNN3ISALLPNVVPZ,2024-01-18 06:12:24,24.17,pos,fashion,PL,DE,1,0,0,1,6,3,C434364,M64568,32,133,0,0,39.0,72.0,1,1.75,0
TXYPGFIO1F7XB03K,2024-01-27 01:18:11,19.49,pos,fuel,NL,CN,1,1,0,1,1,5,C862858,M85949,37,4,0,1,59.0,67.0,0,0.0,0
TX8KCCYFRM5YA64V,2024-02-27 13:06:52,41.8,mobile,grocery,PL,NL,1,0,0,0,13,1,C329325,M62747,84,90,0,0,23.0,69.0,0,0.0,0
TX8GRG5SF4R0BAFE,2024-01-29 18:36:02,20.5,ecommerce,restaurants,PL,UK,1,0,0,0,18,0,C347473,M97041,50,178,0,0,34.0,39.0,0,0.0,0
TXRHFIB568021AEJ,2024-03-04 16:01:29,4.83,pos,fashion,FR,FR,0,0,1,1,16,0,C371218,M24618,31,148,0,0,5.0,79.0,0,0.0,0
TX1AYD2OFID2WS0T,2024-03-20 06:23:11,12.48,pos,grocery,PL,IN,1,0,0,1,6,2,C819247,M81104,84,130,0,0,38.0,71.0,0,0.0,0
TXL7IIBQGMCH6F42,2024-03-18 00:49:50,22.74,mobile,fuel,FR,PL,1,0,0,0,0,0,C892499,M60152,82,127,0,0,49.0,59.0,1,3.35,0
TXBXX7GZ57TH42ND,2024-02-29 14:30:05,46.69,mobile,grocery,PL,UK,1,0,0,0,14,3,C172945,M71636,41,5,0,0,43.0,56.0,0,0.0,0
TXQZNI64PHV36EQV,2024-01-15 00:14:19,8.74,ecommerce,gaming,PL,UK,1,0,0,0,0,0,C647152,M14338,76,75,0,0,29.0,40.0,0,0.0,0
TX8219MSZ2FXSTTP,2024-03-08 14:17:25,7.05,ecommerce,grocery,ES,PL,1,0,0,0,14,4,C360107,M24912,42,61,0,0,68.0,51.0,0,0.0,0
TXX2GVAUT86BGB0P,2024-01-13 20:00:29,49.03,pos,digital_services,UK,US,1,0,0,1,20,5,C857453,M85569,43,129,0,0,59.0,63.0,1,23.19,0
TXK102OAB0G7T78N,2024-02-07 19:56:42,132.93,ecommerce,fashion,PL,DE,1,0,0,0,19,2,C782927,M94415,26,52,0,1,34.0,48.0,8,65.74,0
TX99F77CILSPE0D5,2024-02-17 19:07:02,11.46,pos,restaurants,ES,NG,1,1,0,1,19,5,C588100,M31294,41,173,0,0,39.0,72.0,0,0.0,0
TXHFSRPXYILZKZT7,2024-02-22 05:08:59,15.38,ecommerce,grocery,FR,DE,1,0,0,0,5,3,C327951,M22575,84,51,0,0,53.0,31.0,0,0.0,0
TXISUBHHCB3501OC,2024-02-16 01:52:09,127.49,pos,fuel,PL,US,1,0,0,1,1,4,C913881,M52674,53,45,0,0,30.0,47.0,0,0.0,0
TXIOIRFV2YHX9PH4,2024-01-02 23:44:31,19.36,pos,gaming,PL,CN,1,1,0,1,23,1,C359566,M35354,63,176,0,0,39.0,60.0,0,0.0,0
TXU8WMB491CC08MR,2024-01-19 05:44:30,42.29,pos,restaurants,UK,UK,0,0,1,1,5,4,C245028,M25091,34,34,0,0,15.0,69.0,0,0.0,0
TXIB8DF898KRPIE0,2024-01-03 13:37:24,34.29,pos,grocery,UK,US,1,0,0,1,13,2,C866960,M76177,71,136,0,0,39.0,64.0,1,21.67,0
TXOVDA0RESRQDTHO,2024-03-04 04:23:52,145.34,pos,grocery,ES,FR,1,0,0,1,4,0,C446628,M67719,78,86,0,0,21.0,73.0,0,0.0,0
TXODVJTXPVE9ZC6J,2024-01-03 01:08:51,19.12,pos,electronics,PL,PL,0,0,1,1,1,2,C855937,M58117,21,54,0,0,0.0,63.0,0,0.0,0
TX6GH6RDGMMT513C,2024-02-04 08:40:30,36.91,pos,fuel,NL,DE,1,0,0,1,8,6,C932019,M28541,65,4,0,0,32.0,70.0,0,0.0,0
TXQDJ3SEHPQVGDI5,2024-03-28 21:05:17,60.95,pos,restaurants,FR,DE,1,0,0,1,21,3,C621134,M89415,66,35,0,0,35.0,66.0,0,0.0,0
TXCMZCLR71P4T3R3,2024-01-01 05:55:15,11.49,pos,fuel,UK,DE,1,0,0,1,5,0,C419313,M73654,22,51,0,0,37.0,79.0,0,0.0,0
TXA3F2JFVKSUJXDX,2024-01-05 20:07:25,42.55,pos,restaurants,UK,PL,1,0,0,1,20,4,C804427,M74921,42,80,0,0,46.0,49.0,1,44.44,0
TX63W1YAANUV5B5T,2024-01-15 20:50:21,18.47,pos,restaurants,PL,DE,1,0,0,1,20,0,C668750,M49909,48,146,0,0,38.0,58.0,0,0.0,0
TXXFOSO380ZCODY5,2024-01-19 17:58:03,5.77,pos,grocery,DE,FR,1,0,0,1,17,4,C748545,M72635,68,88,0,0,32.0,59.0,1,0.1,0
TX9KKTVAT94HF3QR,2024-03-26 09:50:57,9.49,mobile,restaurants,PL,UK,1,0,0,0,9,1,C683058,M34385,57,52,0,0,26.0,57.0,0,0.0,0
TXVR064UA8JHVR4I,2024-03-09 17:57:39,17.85,pos,fashion,UK,CN,1,1,0,1,17,5,C341130,M26563,58,40,0,0,55.0,51.0,6,27.27,0
TXLTSB629CR1AO8Y,2024-02-10 21:34:35,11.05,pos,restaurants,DE,DE,0,0,1,1,21,5,C201127,M19064,66,92,0,0,34.0,73.0,1,0.48,0
TXJEGTJYVW607PU0,2024-03-05 21:08:01,75.6,pos,gaming,PL,NG,1,1,0,1,21,1,C604655,M70574,26,38,0,0,59.0,67.0,0,0.0,0
TXEVJCYNU2R7B7CQ,2024-01-04 03:24:48,15.34,ecommerce,electronics,PL,US,1,0,0,0,3,3,C493904,M59651,53,103,0,0,27.0,39.0,2,49.6,0
TXGXDMJ6J9IG53IJ,2024-03-23 07:34:36,134.43,pos,fuel,FR,CN,1,1,0,1,7,5,C212598,M43041,61,137,0,0,45.0,60.0,1,1.88,0
TXSRT97PD7XMNTWB,2024-02-02 09:07:46,13.46,pos,fuel,ES,NL,1,0,0,1,9,4,C942438,M54344,61,157,0,0,37.0,87.0,0,0.0,0
TX653P8JZ99WM6T8,2024-01-23 02:33:47,10.64,pos,digital_services,DE,UK,1,0,0,1,2,1,C235433,M33763,32,11,0,0,30.0,38.0,0,0.0,0
TX0JN4CUQ68WDSCU,2024-03-29 22:32:00,8.99,ecommerce,gaming,ES,NG,1,1,0,0,22,4,C762008,M55538,56,29,0,0,50.0,45.0,0,0.0,0
TXFWSK7N5A021T7V,2024-03-19 09:51:11,35.09,ecommerce,restaurants,DE,UK,1,0,0,0,9,1,C183407,M27997,72,113,0,0,50.0,51.0,1,56.9,0
TXTL9JI4CJK99I9U,2024-02-16 15:34:28,22.52,pos,electronics,DE,NG,1,1,0,1,15,4,C512057,M91264,64,95,0,0,57.0,60.0,0,0.0,0
TXECH71LGKMUAOR5,2024-03-04 05:55:28,19.39,mobile,grocery,UK,UK,0,0,1,0,5,0,C608095,M93954,68,108,0,0,9.0,85.0,0,0.0,0
TX4ZZQAP3DZD2ZR2,2024-01-02 20:35:25,11.28,ecommerce,fashion,UK,UK,0,0,1,0,20,1,C118529,M53786,77,35,0,0,16.0,48.0,0,0.0,0
TXOSZKYJCOGMTTIR,2024-01-16 03:29:07,22.2,pos,restaurants,UK,NL,1,0,0,1,3,1,C911415,M51260,53,176,0,0,26.0,52.0,1,3.36,0
TX32BCBAI37HDEN3,2024-03-12 14:13:56,30.8,ecommerce,gaming,NL,PL,1,0,0,0,14,1,C412195,M73956,47,35,0,0,28.0,51.0,0,0.0,0
TX8F1SH6QFAVTFWR,2024-01-24 07:40:58,51.79,pos,travel,ES,PL,1,0,0,1,7,2,C957261,M89907,27,10,0,0,26.0,60.0,1,72.07,0
TXFUT7L4KBKYD07P,2024-02-16 11:27:45,31.63,pos,restaurants,FR,ES,1,0,0,1,11,4,C317512,M41696,66,22,0,0,38.0,67.0,1,30.03,0
TXTN917JNAH4WNV0,2024-01-10 17:17:25,27.18,pos,travel,NL,UK,1,0,0,1,17,2,C688825,M76929,62,171,1,0,17.0,65.0,0,0.0,0
TXD3S0I0TUQMK3DR,2024-02-19 09:27:27,14.95,mobile,travel,UK,PL,1,0,0,0,9,0,C104351,M90130,21,57,0,0,38.0,52.0,0,0.0,0
TXOAZ5XA26EJNN58,2024-02-12 05:36:57,9.31,ecommerce,fashion,PL,CN,1,1,0,0,5,0,C139544,M65794,41,77,0,0,51.0,35.0,1,15.2,0
TXWOCSZUOM2HXCO8,2024-01-24 02:00:34,10.13,ecommerce,electronics,UK,UK,0,0,1,0,2,2,C931711,M63149,78,20,0,0,12.0,52.0,0,0.0,0
TX7V06IQHVJWUWJV,2024-03-18 07:49:43,30.06,ecommerce,grocery,UK,DE,1,0,0,0,7,0,C381077,M96880,60,115,0,0,33.0,50.0,0,0.0,0
TX6GJWLY0TF3LGAM,2024-02-27 14:04:37,23.63,pos,grocery,PL,FR,1,0,0,1,14,1,C455462,M42345,57,28,0,0,13.0,73.0,0,0.0,0
TXMQF3AH3RC0IURV,2024-01-28 08:02:59,21.16,ecommerce,electronics,UK,ES,1,0,0,0,8,6,C949105,M63205,18,157,0,0,28.0,24.0,0,0.0,0
TX9DKR92UXBEN4DW,2024-01-27 10:15:49,42.7,pos,grocery,UK,NG,1,1,0,1,10,5,C568267,M62148,34,13,0,0,31.0,69.0,0,0.0,0
TXAMJM6IMIWWDSIX,2024-01-03 05:31:17,10.17,pos,gaming,PL,NG,1,1,0,1,5,2,C513689,M40376,80,174,0,0,55.0,62.0,0,0.0,0
TXB5N6EALG6E6N9E,2024-03-14 11:03:03,41.18,pos,grocery,UK,UK,0,0,1,1,11,3,C714525,M51540,53,135,0,0,37.0,74.0,2,3.41,0
TXMN41SHPTF8Z2A5,2024-03-19 07:03:33,68.72,ecommerce,travel,NL,US,1,0,0,0,7,1,C585297,M31689,56,179,0,0,32.0,57.0,0,0.0,0
TXYQYIZFOO1W369S,2024-03-30 23:52:41,5.41,ecommerce,digital_services,FR,NL,1,0,0,0,23,5,C890684,M53870,36,42,0,0,50.0,52.0,0,0.0,0
TXAG6S056NILC4KT,2024-02-17 22:02:57,36.57,mobile,travel,UK,DE,1,0,0,0,22,5,C542937,M32700,58,15,0,0,40.0,57.0,0,0.0,0
TXKXDMQ6Z0BPP4R6,2024-03-18 21:18:18,3.53,pos,gaming,ES,US,1,0,0,1,21,0,C852719,M41479,19,99,0,0,23.0,50.0,0,0.0,0
TX98Q5OZDV0FJ5B5,2024-01-15 15:01:00,40.64,ecommerce,gaming,PL,NL,1,0,0,0,15,0,C388146,M42152,77,171,0,0,48.0,41.0,0,0.0,0
TXBN9Q2YL88TYPG8,2024-03-24 19:42:03,28.51,ecommerce,grocery,DE,CN,1,1,0,0,19,6,C261554,M70975,60,113,0,0,53.0,45.0,0,0.0,0
TXUXCJUVJZQT9K2J,2024-03-23 08:04:28,91.45,ecommerce,restaurants,ES,NG,1,1,0,0,8,5,C295339,M32443,83,86,0,0,46.0,46.0,0,0.0,0
TXGS0X985M27D854,2024-01-29 09:17:08,126.32,mobile,gaming,DE,FR,1,0,0,0,9,0,C341882,M83175,41,134,0,0,31.0,58.0,0,0.0,0
TXKVBL6OPZ3W7GLP,2024-03-29 11:19:51,20.83,pos,travel,UK,IN,1,0,0,1,11,4,C868815,M13172,70,70,0,0,44.0,50.0,0,0.0,0
TXSA9S8SAF9TH83S,2024-02-18 03:21:50,1.8,pos,fuel,DE,NL,1,0,0,1,3,6,C805594,M89900,25,61,0,0,27.0,61.0,0,0.0,0
TXAJMFW8BMGCZQFT,2024-01-06 15:28:14,32.81,ecommerce,gaming,ES,NL,1,0,0,0,15,5,C735021,M37306,58,8,0,0,43.0,45.0,1,12.93,0
TXX9CFOQCOG874CC,2024-01-20 05:44:01,7.63,pos,grocery,NL,UK,1,0,0,1,5,5,C268022,M94361,41,26,0,0,38.0,52.0,0,0.0,0
TXZZJ9LAADYALEZN,2024-02-29 01:28:28,55.3,pos,travel,ES,CN,1,1,0,1,1,3,C967536,M28714,66,5,0,0,55.0,57.0,6,143.42,0
TXR9MHV4PL8LX13V,2024-01-26 02:57:01,59.63,ecommerce,grocery,DE,FR,1,0,0,0,2,4,C163778,M90290,57,98,0,0,45.0,41.0,0,0.0,0
TXH7ATOT06734QII,2024-02-02 13:37:21,28.6,ecommerce,electronics,NL,UK,1,0,0,0,13,4,C918111,M17371,29,130,0,0,35.0,35.0,1,6.69,0
TXW6G6HARWN90B20,2024-02-20 06:32:40,31.83,ecommerce,grocery,PL,PL,0,0,1,0,6,1,C771443,M49569,67,125,0,0,15.0,43.0,0,0.0,0
TXUFITLKP8ECMYWE,2024-01-01 01:23:13,10.57,pos,fuel,PL,ES,1,0,0,1,1,0,C206179,M49966,84,169,0,0,27.0,71.0,1,10.47,0
TXHDZKYRN62NUN8B,2024-03-17 14:46:34,3.01,ecommerce,fashion,NL,ES,1,0,0,0,14,6,C191652,M30778,71,162,0,0,24.0,28.0,9,18.36,0
TXBOB9ML7787E1SK,2024-02-26 04:28:22,15.53,ecommerce,fuel,DE,IN,1,0,0,0,4,0,C777094,M65947,57,88,0,0,42.0,55.0,0,0.0,0
TX2Z7UMYL9PGT3NV,2024-02-17 00:32:05,22.48,pos,grocery,UK,US,1,0,0,1,0,5,C406514,M16902,51,92,0,0,46.0,37.0,1,18.45,0
TXZPH3OUPTK33PL2,2024-02-14 18:09:01,12.67,pos,digital_services,NL,NG,1,1,0,1,18,2,C619676,M69630,62,54,0,0,46.0,67.0,0,0.0,0
TXGANNB03TB80Z2V,2024-03-26 21:25:15,8.55,ecommerce,electronics,NL,ES,1,0,0,0,21,1,C290708,M32752,57,167,0,0,53.0,45.0,1,10.35,0
TXYQSTI9QLXJ04UE,2024-02-02 23:17:16,12.55,pos,fuel,NL,ES,1,0,0,1,23,4,C675703,M35249,28,44,0,0,50.0,64.0,0,0.0,0
TXBV01JQRZV9138S,2024-02-14 09:55:49,16.04,ecommerce,gaming,UK,UK,0,0,1,0,9,2,C228314,M12600,19,151,0,0,31.0,59.0,0,0.0,0
TXI7JQE3O0ZZAPZ2,2024-02-05 22:45:54,94.93,pos,digital_services,DE,ES,1,0,0,1,22,0,C690311,M29234,30,41,0,0,30.0,70.0,0,0.0,0
TXUHOM8AE4LROSH8,2024-03-25 18:18:51,36.93,pos,fashion,NL,IN,1,0,0,1,18,0,C139423,M27369,50,159,0,0,59.0,68.0,2,1.68,0
TXEH48YY5MU1MIEW,2024-02-20 12:44:12,5.87,ecommerce,restaurants,ES,CN,1,1,0,0,12,1,C746424,M48426,35,28,0,0,42.0,35.0,0,0.0,1
TXNUM0L542P466M9,2024-02-16 19:10:04,17.28,ecommerce,restaurants,NL,UK,1,0,0,0,19,4,C102975,M43114,57,164,0,0,12.0,35.0,1,11.76,0
